VendorNumber__,OrderNumber__,ItemNumber__,Description__,OrderedAmount__,OrderedQuantity__,DeliveredAmount__,DeliveredQuantity__,InvoicedAmount__,InvoicedQuantity__,TaxCode__,CompanyCode__,UnitPrice__,PartNumber__,GLAccount__,CostCenter__,BudgetID__,TaxRate__,ItemCategory__,Location__,Customer__,CustomerId__
V02458,51141,4,Drill Bits #63 248618,88.08,4,88.08,4,0,0,,19,22.02,G248618,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,5,ADAPTER THERMOCOUPLE,385.50,10,385.5,10,0,0,,19,38.55,G15H306,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,6,KIT HEATER RTD,770.40,3,770.4,3,0,0,,19,256.80,G24L973,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,7,15H305 (126561) FITTING ADAPTER PLUG HOLLOW 1-3/16 SAE,87.60,10,87.6,10,0,0,,19,8.76,G15H305,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,8,Hose,113.10,3,113.1,3,0,0,,19,37.70,G109126,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,9,PRESURE TRANSDUCER,542.40,4,542.4,4,0,0,,19,135.60,G24K999,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,10,PUMP 1050A SS/SS/PT/PT,9996.00,8,9996,8,0,0,,19,1249.50,G647018,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,11,Sensor Assembly,852.00,2,426,1,0,0,,19,426.00,G258669,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,12,KIT ACC THROAT PUMP BOT. COMP DROP SHIP,251.40,1,251.4,1,0,0,,19,251.40,G246928,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,13,KIT O-RING TANK LID E-10HP,94.20,2,94.2,2,0,0,,19,47.10,G24T974,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,14,BLOCK SIDE ISO P2,573.00,5,573,5,0,0,,19,114.60,G16N599,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,15,Low Viscosity Agitator,3853.85,7,3853.85,7,0,0,,19,550.55,G24C728,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,16,Y Strainer 20 Mesh Entire Assembly 101078,291.00,5,291,5,0,0,,19,58.20,G101078,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,17,23960-01 Mix Chamber,6420.00,40,6420,40,0,0,,19,160.50,GC2501,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51141,18,Hose Htd 2000 3/8 W/S  246678,8856.00,8,8856,8,0,0,,19,1107.00,G246678,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02353,51233,1,To replace current cartridge fill machine.,53250.00,,,,0,0,,19,,,1350,,,,,Texas : UL Houston - Distribution,,
V02353,51233,2,Daily training in field training rate +expenses +travel time,1800.00,,,,0,0,,19,,,1096,,,,,Texas : UL Houston - Distribution,,
V02353,51233,3,,4250.00,,,,0,0,,19,,,1350,,,,,Texas : UL Houston - Distribution,,
V02314,51309,1,HOUSINGFLUID ASSY REPAIR,570.721,2,570.72106542192,2,0,0,,12,285.36053271,GRACO246491,3789,,,.00,Equipment : Machine Parts : Misc Parts,Mexico,,
V02314,51309,2,KIT ACCY THROAT PUMP .552,188.687,2,188.687372649696,2,0,0,,12,94.34368632,GRACO246963,3799,,,.00,Equipment : Machine Parts : Misc Parts,Mexico,,
V02314,51309,3,GB FLUID TSL 1 QT.,243.197,12,243.1970580818304,12,0,0,,12,20.26642151,GRACO206995,3761,,,.00,Equipment : Machine Parts : Misc Parts,Mexico,,
V02314,51309,4,KITREPAIRSEALST1LOWER,368.93,7,368.930403004884,7,0,0,,12,52.70434329,GRACO24K363,4088,,,.00,Equipment : Machine Parts : Misc Parts,Mexico,,
V02314,51309,5,KIT REPAIR SEALS T1 UPPER,242.556,7,207.905530975128,6,0,0,,12,34.65092183,GRACO247958,3811,,,.00,Equipment : Machine Parts : Misc Parts,Mexico,,
V02314,51309,6,HOUSINGFLUID ASSY REPAIR,570.721,2,570.72106542192,2,0,0,,12,285.36053271,GRACO246491,3789,,,.00,Equipment : Machine Parts : Misc Parts,Mexico,,
V02314,51309,7,KIT CONTROL PUMP E-30/E-XP2,660.988,1,660.98817270804,1,0,0,,12,660.98817271,GRACO24G881,4276,,,.00,Equipment : Machine Parts : Misc Parts,Mexico,,
V02314,51309,8,KITFTSRTDSINGLE HOSE,252.166,1,252.165531967032,1,0,0,,12,252.16553197,GRACO24K207,3842,,,.00,Equipment : Machine Parts : Misc Parts,Mexico,,
V02314,51309,9,KIT CONTROL PUMP E-30/E-XP2,660.988,1,660.98817270804,1,0,0,,12,660.98817271,GRACO24G881,4276,,,.00,Equipment : Machine Parts : Misc Parts,Mexico,,
V02314,51309,11,Q KIT CARBIDE SEAT (1595/MARK V),192.958,2,192.958074499792,2,0,0,,12,96.47903725,GRACO244199,4625,,,.00,Equipment : Machine Parts : Misc Parts,Mexico,,
V02314,51309,13,IVA,.00,-1,,,0,0,,12,.00,UNDEF-MX,1912,,,,,Mexico,,
V03546,51315,1,Moisture Vapor Barrier "A" (5 Gallon) - Need 2 - 5gallon pails for complete 15 gallon kit  *Hazardous,14575.50,500,14575.5,500,0,0,,2,29.151,MVB-A5,110,,,,Coatings : Polyaspartic : Polyaspartic,Alabama : Off Site Inventory,,
V03546,51315,2,Moisture Vapor Barrier "B" (5 Gallon) *Hazardous,7287.75,250,7287.75,250,0,0,,2,29.151,MVB-B5,110,,,,Coatings : Polyaspartic : Polyaspartic,Alabama : Off Site Inventory,,
V03546,51315,3,NOTE:  Above should be 50 - 15 gallon kits.  Please advise if this has been entered correctly for you to process and confirm pricing.,1.00,1,1,1,0,0,,2,1.00,NOTE,1867,,,,Supplies,Alabama : Off Site Inventory,,
V03105,51507,1,UL LP 23 LP 2:1 COAT A - 55 GALLON DRUM,782.50,500,782.5,500,0,0,,19,1.565,Z-C-DULLP23A,110,,,,Chemical : LP,Texas : UL Bedford - Distribution,MANUEL SERNA/ARMOR LININGS,U1883
V03105,51507,2,UL LP 23 LP 2:1 COAT B BLACK DRUM,987.30,900,987.3,900,0,0,,19,1.097,Z-C-DULLP23B-BL,110,,,,Chemical : LP,Texas : UL Bedford - Distribution,MANUEL SERNA/ARMOR LININGS,U1883
V03105,51622,1,UL KG 8663 SIDE A OE 55 GAL DRUM,63066.17,1500,63066.168,1500,0,0,,19,42.044112,Z-C-DULKG8663A-OE,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,SHIELD GROUP,U3566
V03105,51622,2,UL KG 8663 SIDE B BLACK OE 55 GAL DRUM***WINTER BLEND***,50818.70,1500,50818.698,1500,0,0,,19,33.879132,Z-C-DULKG8663B-BL-OE,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,SHIELD GROUP,U3566
V03105,51622,3,bracing & blocking fee,300.00,,,,0,0,,19,,,1083,,,,,Texas : UL Bedford - Distribution,,
V01490,51624,1,AutoGear Spray On Bedliner,375.00,1,,,0,0,,2,375.00,AGSPRAY 2179,110,,,,AutoNation Standard,Alabama : Off Site Inventory,AutoNation Inc. (LINE-X),N0011
V00408,51640,1,Sprayover Bed Tags,2860.00,5500,2860,5500,0,0,,2,.52,LN593,110,,,,Marketing : Advertising Materials : Shop - Bedtags,Alabama : Huntsville-Distribution,,
V02641,51731,1,UL MPL 55 TOTE COAT A 250 GAL,34776.00,19320,34776,19320,0,0,,19,1.80,Z-C-TULMPL55A,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS SOUTH AFRICA,U3306
V02641,51731,2,UL MPL 55 TOTE COAT B BLK 250 GAL TOTE,31363.20,17424,31363.2,17424,0,0,,19,1.80,Z-C-TULMPL55B-BL,110,,,,Chemical : HP,Texas : UL Bedford - Distribution,GROUND EFFECTS SOUTH AFRICA,U3306
V02641,51731,3,bracking & blocking fee container,300.00,,,,0,0,,19,,,1899,,,,,Texas : UL Bedford - Distribution,,
V03105,51783,1,AG SG 9294 COAT B 1 GALLON CAN,.00,3,0,3,0,0,,19,.00,CO-AGSG9294B-CL-1,110,,,,Coatings : Polyaspartic,Texas : UL Bedford - Distribution,UL Claim Account,U8002
V03105,51783,2,NOTE:  Order is shipping with PO51709 due to being damaged on PO51728 by Fedex#775915138847. Per customer 2nd box never made it to them when checking Fedex tracking package shows damaged handling.,.00,1,0,1,0,0,,19,.00,NOTE,1867,,,,Supplies,Texas : UL Bedford - Distribution,UL Claim Account,U8002
V02458,51835,1,117-517 Air Cap O-Ring Pk/6,445.74,17,445.74,17,0,0,,19,26.22,G248131,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,2,AR3737 Mix Chamber,120.30,1,120.3,1,0,0,,19,120.30,GAR3737,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,3,Wire Harness 15B380,438.00,2,438,2,0,0,,19,219.00,G15B380,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,4,PRESURE TRANSDUCER,949.20,7,949.2,7,0,0,,19,135.60,G24K999,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,5,7554-06 O-Ring,27.00,25,27,25,0,0,,19,1.08,GC2056,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,6,KIT BURST DISC,94.50,1,94.5,1,0,0,,19,94.50,G247520,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,7,GUNAIRPRO AUTOHVLP(.055),1851.75,3,1851.75,3,0,0,,19,617.25,G24A756,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,8,24D730 KIT 1050 CENTER REBUILD FK,350.20,2,350.2,2,0,0,,19,175.10,G24D730,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,9,Kit "A" Side Valve,1723.20,16,1723.2,16,0,0,,19,107.70,G256459,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,10,23965-00 P2 Trigger Piston,636.00,5,636,5,0,0,,19,127.20,GC1918,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,11,289791 KIT AIR CAP SEALS,151.15,5,90.69,3,0,0,,19,30.23,G289791,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,12,KIT NOZZLEPRESS FEED.055,648.45,15,648.45,15,0,0,,19,43.23,G289064,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,13,KIT SERVICE 1040,1723.80,3,1723.8,3,0,0,,19,574.60,GD07331,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,14,Heater Control Module,517.20,1,517.2,1,0,0,,19,517.20,G247827,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,15,CABLE CONTROL TO DISPLAY,149.40,1,149.4,1,0,0,,19,149.40,G15B383,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,16,AR2929 With Drills,117.30,1,117.3,1,0,0,,19,117.30,GAR2929,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,17,KITREPAIRSEALS T1,856.80,12,856.8,12,0,0,,19,71.40,G24X055,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,18,KitRepairSealst1Upper,428.40,12,428.4,12,0,0,,19,35.70,G247958,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,51835,19,KitRepairSealst1Lower,651.60,12,651.6,12,0,0,,19,54.30,G24K363,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V00054,51853,1,Desmodur XP 258024 DRUMSDELIVER 8-23,67501.35,11905,67501.35,11905,0,0,,2,5.67,XP2580,110,,,,Chemical : Blended : Raw Material,Alabama : Huntsville-Distribution,,
V00054,51853,2,Desmodur XP 2580 - 2205 LBS. PER TOTE2 TOTESDELIVER 8-23,24999.03,4409,24999.03,4409,0,0,,2,5.67,XP2580-Tote,110,,,,Chemical : Blended : Raw Material,Alabama : Huntsville-Distribution,,
V00054,51853,3,Desmodur N 39004 -  TOTES,58491.00,9700,58491,9700,0,0,,2,6.03,N3900,110,,,,Chemical : Blended : Raw Material,Alabama : Huntsville-Distribution,,
V00054,51853,4,SHELF LIFE REQUIREMENT IS FOR ALL PRODUCTS SHIPPED TO HAVE A MINIMUM OF 75% SHELF LIFE REMAINING.  PRODUCTS WITH LESS THAN THIS MUST HAVE WRITTEN CONFIRMATION OF APPROVAL INCLUDING DATES AND LOT #'S OF PRODUCT PRIOR TO SHIPPING.,.00,1,0,0,0,0,,2,.00,SHELF LIFE,1867,,,,Supplies,Alabama : Huntsville-Distribution,,
V00208,51855,1,,.00,,,,0,0,,2,,,1899,,,,,Alabama : Huntsville-Distribution,,
V03105,51923,4,X50-1205 A (Aliphatic Spray Cartridge Grade)** 3 QTY - 5 GAL PAILS ** ,835.52,137.58,910.95,150,0,0,,19,6.073,X50-1205A,110,,,,QL,Texas : UL Houston - Distribution,,
V03105,51923,5,X50-1205 B-(Aliphatic Spray Cartridge Grade)** 3 QTY - 5 GAL PAILS ** ,553.41,120.99,686.1,150,0,0,,19,4.574,X50-1205B,110,,,,QL,Texas : UL Houston - Distribution,,
V03105,51923,6,,180.79,,,,0,0,,19,,,1899,,,,,Texas : UL Houston - Distribution,,
V03105,51923,7,,147.31,,,,0,0,,19,,,1899,,,,,Texas : UL Houston - Distribution,,
V01451,51959,3,,9645.00,,,,0,0,,2,,,1144,,,,,Alabama : Huntsville-Distribution,,
V02195,52191,1,XS-100 "A" In 55 Gal Drum,49313.60,39200,28355.32,22540,0,0,,2,1.258,XS-100A-490LB,110,,,,Chemical : Spray Coating : XS 100,Alabama : Huntsville-Distribution,,
V02195,52191,2,,.00,,,,0,0,,2,,,1899,,,,,Alabama : Huntsville-Distribution,,
V03843,52394,1,HIPPO MOBILE TRAILER MODEL #:   VIN #   CUSTOMER IS SUPPLYING SPRAY EQUIPMENTFOR DEMO AND COULD BE SOLD IF SOMEONE IS INTERESTED IN THIS SPECIFIC MODEL PO SUBMITTED WITH TERMS: 365 DAYS FROM DATE OF RECEIPT UNLESS SOLD PRIOR TO DATE,56817.73,1,0,0,0,0,,2,56817.73,HIPPOMT,110,,,,Equipment,Alabama : Huntsville-Distribution,,
V03843,52394,2,,1350.00,,,,0,0,,2,,,1310,,,,,Alabama : Huntsville-Distribution,,
V03105,52503,1,,.00,,,,0,0,,19,,,1899,,,,,Texas : UL Bedford - Distribution,,
V03105,52503,2,,.00,,,,0,0,,19,,,1899,,,,,Texas : UL Bedford - Distribution,,
V00068,52517,1,2" Masking Tape CS/246 SKIDS OF 64  10-30-196 SKIDS OF 64  12-20-196 SKIDS OF 64  2-20-20,56125.44,27648,18708.48,9216,0,0,,2,2.03,MT-2,110,,,,Supplies : Other,Alabama : Huntsville-Distribution,,
V00068,52517,2,1 1/2" Masking Tape CS/242 SKIDS OF 96  10-30-192 SKIDS OF 96  12-20-192 SKIDS OF 96  2-20-20,21012.48,13824,7004.16,4608,0,0,,2,1.52,MT-1.5,110,,,,Supplies : Other,Alabama : Huntsville-Distribution,,
V00068,52517,3,1" Masking Tape CS/362 SKIDS OF 96 10-30-192 SKIDS OF 96 12-20-192 SKIDS OF 96 2-20-19,21150.72,20736,7050.24,6912,0,0,,2,1.02,MT-1,110,,,,Supplies : Other,Alabama : Huntsville-Distribution,,
V00126,52539,1,MEND-X Concrete Repair "A" In 55Gal Drum,3300.00,55,3300,55,0,0,,2,60.00,MEND-X-A-55GL,110,,,,Coatings : Polyaspartic : Polyaspartic,Alabama : Off Site Inventory,,
V00126,52539,2,MEND-X Concrete Repair "B" In 55Gal Drum,3300.00,55,3300,55,0,0,,2,60.00,MEND-X-B-55GL,110,,,,Coatings : Polyaspartic : Polyaspartic,Alabama : Off Site Inventory,,
V02345,52567,1,Quote: QC19655_82319 r2,30430.00,,,,0,0,,19,,,1097,,,,,Texas : UL Houston - Distribution,,
V00227,52568,1,Nipple 3/4,21.80,10,21.8,10,0,0,,2,2.18,5404-12-12,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00227,52568,2,Tee 3/4 FNPT X 3,39.60,10,39.6,10,0,0,,2,3.96,5605-12-12-12,110,,,,Equipment : Machine Parts : Misc Parts,Alabama : Huntsville-Distribution,,
V00227,52568,3,,6.62,,,,0,0,,2,,,1899,,,,,Alabama : Huntsville-Distribution,,
V00227,52568,4,,15.97,,,,0,0,,2,,,1084,,,,,Alabama : Huntsville-Distribution,,
V00227,52568,5,,3.92,,,,0,0,,2,,,1084,,,,,Alabama : Huntsville-Distribution,,
V03521,52594,1,Deep Dyed Color Stable 36" 20%,407.04,4,407.04,4,0,0,,2,101.76,T-LXFG-36-20,110,,,,Film : TINT,Alabama : Off Site Inventory,Tri-State LINE-X,F0598
V03521,52594,2,Deep Dyed Color Stable 40" 50%,124.73,1,0,0,0,0,,2,124.73,T-LXFG-40-50,110,,,,Film : TINT,Alabama : Off Site Inventory,Tri-State LINE-X,F0598
V03521,52594,3,Nano-Ceramic IR 40" 50%,276.67,1,276.67,1,0,0,,2,276.67,T-LXFGIR-40-50,110,,,,Film : TINT,Alabama : Off Site Inventory,Tri-State LINE-X,F0598
V02458,52713,1,CABLE HARNESS MOTOR E-30,315.60,2,315.6,2,0,0,,19,157.80,G15B408,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,2,24B627 KIT 1050 PTFE 2 PIECE DIA,4879.00,20,4879,20,0,0,,19,243.95,G24B627,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,3,Kitdisplace Rod Repair 120,2199.00,5,2199,5,0,0,,19,439.80,G258824,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,4,Drain Valve Kit Iso,2174.40,12,2174.4,12,0,0,,19,181.20,G255149,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,5,KIT REPAIR AIR VALVE MDM SMT,2598.45,15,2598.45,15,0,0,,19,173.23,G17H316,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,6,KitManifoldStrainerWYE 247503 DROP SHIP,1270.80,6,1270.8,6,0,0,,19,211.80,G247503,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,7,255629 NON SS FLUID MANIFOLD ASSY,1944.00,2,1944,2,0,0,,19,972.00,G247556,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,8,24E893 CABLE 4 PIN MOLDED,924.00,8,924,8,0,0,,19,115.50,G24E893,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,9,Filteroil 18-23 Psi Bypass,126.00,10,126,10,0,0,,19,12.60,G15J937,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,10,24B621 KIT 1050  CENTER REBUILD,1536.80,8,1536.8,8,0,0,,19,192.10,G24B621,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,11,FILTER 20 MESH,1207.43,47,1207.43,47,0,0,,19,25.69,G180199,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,12,GASKET STRAINER WYE INLET,945.00,105,945,105,0,0,,19,9.00,G15H200,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,13,FilterValvecheck 16P010,1408.50,30,1408.5,30,0,0,,19,46.95,G16P010,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,14,KITREPAIRAIR PURGE RD,234.60,2,234.6,2,0,0,,19,117.30,GAR4747,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,15,AR5252 KIT RPR AIR PURGE ROUND 02,703.80,6,703.8,6,0,0,,19,117.30,GAR5252,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,16,Fitting  191892,219.60,15,219.6,15,0,0,,19,14.64,G191892,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,17,Drain Valve Replacement Kit 239914,69.00,1,69,1,0,0,,19,69.00,G239914,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,18,23960-01 Mix Chamber,8025.00,50,8025,50,0,0,,19,160.50,GC2501,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,19,KITFTSRTDSINGLE HOSE DROP SHIP,5538.00,10,3876.6,7,0,0,,19,553.80,G258758,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,20,KitRepairsleeve,2184.00,10,2184,10,0,0,,19,218.40,G24C134,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,21,KITREPAIRSEALS T1,714.00,10,714,10,0,0,,19,71.40,G24X055,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,22,KitRepairSealst1Upper,357.00,10,357,10,0,0,,19,35.70,G247958,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,23,KitRepairSealst1Lower,543.00,10,543,10,0,0,,19,54.30,G24K363,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,24,122242 CABLE M8 4-PIN MF  2.5M ,342.00,6,342,6,0,0,,19,57.00,G122242,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,25,Kit "A" Side Valve,3446.40,32,3231,30,0,0,,19,107.70,G256459,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,26,B Side Valve Kit,1723.20,16,1507.8,14,0,0,,19,107.70,G256460,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,27,Wire Harness 15B380,219.00,1,219,1,0,0,,19,219.00,G15B380,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,28,CHECK VALVE INLET,189.12,8,189.12,8,0,0,,19,23.64,G118432,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,29,Kit U-Cup Repair 120,1278.00,6,852,4,0,0,,19,213.00,G258823,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,30,KIT MANUAL VALVE,1446.00,40,1446,40,0,0,,19,36.15,G296970,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,31,KIT RETAINER,1002.00,20,1002,20,0,0,,19,50.10,G296828,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,32,121319 FITTING ADAPTER 1/2 NPT X 1/2 JIC,42.90,10,30.03,7,0,0,,19,4.29,G121319,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,33,SCREW SCREENISO,122.40,2,122.4,2,0,0,,19,61.20,G297686,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,34,297193 SCREEN GUN BLOCK 100 MESH,17.46,6,17.46,6,0,0,,19,2.91,G297193,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,35,297192 FAN TIP 201,287.10,3,191.4,2,0,0,,19,95.70,G297192,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,36,295624 VALVE CHECK R,82.80,4,82.8,4,0,0,,19,20.70,G295624,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,37,297681 RETAINER SCREEN,85.20,10,85.2,10,0,0,,19,8.52,G297681,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,38,295437 PACKING SEAL REAR,112.80,10,112.8,10,0,0,,19,11.28,G295437,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,39,KIT GUN BLOCK,1147.20,2,573.6,1,0,0,,19,573.60,G297901,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,40,HOSESING1:13/8X3/850'CS,6300.00,5,6300,5,0,0,,19,1260.00,G24D131,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,41,Fluid Temp Sensor,2211.00,5,2211,5,0,0,,19,442.20,G261669,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,42,KIT REPAIR PUMP AXP1 A-SIDE,222.60,4,222.6,4,0,0,,19,55.65,G17K351,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,43,258770 KIT PISTON SEALS,502.20,6,502.2,6,0,0,,19,83.70,G258770,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,44,Gauge Press Fluid,270.00,6,270,6,0,0,,19,45.00,G102814,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,45,P2 Piston Lock Assy,345.00,5,345,5,0,0,,19,69.00,G258761,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,46,KITHANDLE P2,2010.00,2,2010,2,0,0,,19,1005.00,GC2499,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,47,Rod Connecting DROP SHIP,328.50,3,328.5,3,0,0,,19,109.50,G241008,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,48,FITTING ELBOW MALE SWIVEL,62.10,5,62.1,5,0,0,,19,12.42,G112698,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,49,15X622 GASKET HOUSING TO TANK,362.70,15,290.16,12,0,0,,19,24.18,G15X622,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,50,23971-00 Filter Screen,678.00,100,678,100,0,0,,19,6.78,GC2496,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02458,52713,51,CHECK VALVE,189.12,8,189.12,8,0,0,,19,23.64,G118433,110,,,,Equipment : Machine Parts : Misc Parts,Texas : UL Houston - Distribution,,
V02345,52762,1,Quote QC19655_9619 testing,12384.00,,,,0,0,,19,,,1097,,,,,Texas : UL Houston - Distribution,,
